date	pitch	roll
2015-07-21T22:55	-8.93814160404	-5.2712117152
2015-07-22T18:55	-8.93814160404	-5.2712117152
2015-07-23T14:55	-8.93814160404	-5.2712117152
2015-07-24T10:55	-8.93814160404	-5.2712117152
2015-07-25T06:55	-9.11002894258	-5.21391593569
2015-07-26T02:55	-9.11002894258	-5.2712117152
2015-07-26T22:55	-8.93814160404	-5.2712117152
2015-07-27T18:55	-8.93814160404	-5.2712117152
2015-07-28T14:55	-9.11002894258	-5.21391593569
2015-07-29T10:55	-8.93814160404	-5.2712117152
2015-07-30T06:55	-9.11002894258	-5.84416951033
2015-07-31T02:55	-9.11002894258	-5.21391593569
2015-07-31T22:55	-9.11002894258	-5.2712117152
2015-08-01T18:55	-9.11002894258	-5.2712117152
2015-08-02T14:55	-8.93814160404	-5.2712117152
2015-08-03T10:55	-9.11002894258	-5.21391593569
2015-08-04T06:55	-8.93814160404	-5.2712117152
2015-08-05T02:55	-8.93814160404	-5.2712117152
2015-08-05T22:55	-8.93814160404	-5.2712117152
2015-08-06T18:55	-8.93814160404	-5.2712117152
2015-08-07T14:55	-8.93814160404	-5.2712117152
2015-08-08T10:55	-9.11002894258	-5.21391593569
2015-08-09T06:55	-9.11002894258	-5.78687373082
2015-08-10T02:55	-8.93814160404	-5.21391593569
2015-08-10T22:55	-9.11002894258	-5.21391593569
2015-08-11T18:55	-8.93814160404	-5.2712117152
2015-08-12T14:55	-8.93814160404	-5.2712117152
2015-08-13T10:55	-9.11002894258	-5.2712117152
2015-08-14T06:55	-8.88084582453	-5.32850749472
2015-08-15T02:55	-8.93814160404	-5.2712117152
2015-08-15T22:55	-9.05273316307	-5.2712117152
2015-08-16T18:55	-8.93814160404	-5.2712117152
2015-08-17T14:55	-9.11002894258	-5.2712117152
2015-08-18T10:55	-9.05273316307	-5.2712117152
2015-08-19T06:55	-9.05273316307	-5.2712117152
2015-08-20T02:55	-9.05273316307	-5.2712117152
2015-08-20T22:55	-9.11002894258	-5.2712117152
2015-08-21T18:55	-9.05273316307	-5.2712117152
2015-08-22T14:55	-9.05273316307	-5.2712117152
2015-08-23T10:55	-9.05273316307	-5.32850749472
2015-08-24T06:55	-9.05273316307	-5.2712117152
2015-08-25T02:55	-9.05273316307	-5.2712117152
2015-08-25T22:55	-9.05273316307	-5.2712117152
2015-08-26T18:55	-9.05273316307	-5.2712117152
2015-08-27T14:55	-9.05273316307	-5.2712117152
2015-08-28T10:55	-9.11002894258	-5.2712117152
2015-08-29T06:55	-9.05273316307	-5.2712117152
2015-08-30T02:55	-9.05273316307	-5.2712117152
2015-08-30T22:55	-9.11002894258	-5.2712117152
2015-08-31T18:55	-9.05273316307	-5.2712117152
2015-09-01T14:55	-9.05273316307	-5.2712117152
2015-09-02T10:55	-8.93814160404	-5.21391593569
2015-09-03T06:55	-8.93814160404	-5.2712117152
2015-09-04T02:55	-8.93814160404	-5.21391593569
2015-09-04T22:55	-9.05273316307	-5.2712117152
2015-09-05T18:55	-8.93814160404	-5.2712117152
2015-09-06T14:55	-8.93814160404	-5.2712117152
2015-09-07T10:55	-8.93814160404	-5.2712117152
2015-09-08T06:55	-9.05273316307	-5.2712117152
2015-09-09T02:55	-9.05273316307	-5.2712117152
2015-09-09T22:55	-9.05273316307	-5.2712117152
2015-09-10T18:55	-9.11002894258	-5.2712117152
